1963.1666,-0.161211
1963.25,-3.11E-02
1963.3334,-6.01E-02
1963.4166,-0.241013
1963.5,0.20023
1963.5834,0.458834
1963.6666,0.342411
1963.75,0.560331
1963.8334,0.577875
1963.9166,0.517803
1964,0.419281
1964.0834,0.380768
1964.1666,-0.135672
1964.25,-7.50E-02
1964.3334,-0.294928
1964.4166,-0.507864
1964.5,-0.543829
1964.5834,-0.699995
1964.6666,-1.03008
1964.75,-1.02717
1964.8334,-1.01122
1964.9166,-0.842806
1965,-0.388039
1965.0834,-0.417683
1965.1666,-0.470171
1965.25,-0.171328
1965.3334,-0.112429
1965.4166,4.93E-02
1965.5,0.236141
1965.5834,0.468874
1965.6666,0.494242
1965.75,0.760042
1965.8334,0.852757
1965.9166,0.804995
1966,0.719313
1966.0834,0.618378
1966.1666,0.889389
1966.25,0.455833
1966.3334,0.335941
1966.4166,0.355097
1966.5,0.558151
1966.5834,0.426794
1966.6666,0.333681
1966.75,0.178001
1966.8334,3.78E-02
1966.9166,4.26E-02
1967,-0.605288
1967.0834,-0.630262
1967.1666,-0.335211
1967.25,6.61E-02
1967.3334,0.237741
1967.4166,0.102507
1967.5,7.96E-02
1967.5834,-6.34E-02
1967.6666,-0.236488
1967.75,-3.47E-02
1967.8334,5.75E-02
1967.9166,-1.68E-02
1968,-0.117847
1968.0834,9.63E-03
1968.1666,-0.341841
1968.25,-0.306696
1968.3334,-0.271738
1968.4166,2.76E-02
1968.5,6.12E-02
1968.5834,0.160994
1968.6666,-6.07E-02
1968.75,0.345152
1968.8334,0.671955
1968.9166,0.602953
1969,1.06328
1969.0834,1.27469
1969.1666,0.747948
1969.25,0.579094
1969.3334,0.408571
1969.4166,0.116276
1969.5,0.171131
1969.5834,0.555393
1969.6666,0.583792
1969.75,0.541851
1969.8334,0.629215
1969.9166,0.646954
1970,0.508371
1970.0834,0.446547
1970.1666,0.338619
1970.25,0.250374
1970.3334,0.316181
1970.4166,6.89E-02
1970.5,-7.52E-02
1970.5834,-0.301506
1970.6666,-0.376568
1970.75,-0.525349
1970.8334,-0.393465
1970.9166,-0.846016
1971,-1.14623
1971.0834,-0.953733
1971.1666,-1.02668
1971.25,-0.641666
1971.3334,-0.576399
1971.4166,-0.601933
1971.5,-0.66794
1971.5834,-0.678017
1971.6666,-0.862839
1971.75,-0.444298
1971.8334,-0.430704
1971.9166,-0.349127
1972,-0.273329
1972.0834,1.56E-02
1972.1666,6.41E-02
1972.25,0.434223
